,Date,Country,City,Specie,count,min,max,median,variance
51463,2019-10-12,US,Houston,pm25,92,1.0,49.0,17.0,1030.12
51464,2019-10-25,US,Houston,pm25,87,1.0,59.0,8.0,1766.08
51465,2019-11-12,US,Houston,pm25,92,2.0,48.0,14.0,823.97
51466,2019-12-19,US,Houston,pm25,96,5.0,74.0,44.0,4946.07
51467,2019-12-20,US,Houston,pm25,96,12.0,115.0,51.0,3969.79
51468,2019-12-25,US,Houston,pm25,90,3.0,107.0,52.0,7613.55
51469,2019-10-07,US,Houston,pm25,93,1.0,53.0,34.0,1762.42
51470,2019-10-28,US,Houston,pm25,96,13.0,69.0,36.0,1865.75
51471,2019-12-04,US,Houston,pm25,96,1.0,100.0,53.0,6919.21
51472,2019-12-06,US,Houston,pm25,96,7.0,89.0,38.0,2165.05
51473,2019-12-09,US,Houston,pm25,91,1.0,67.0,38.0,1782.05
51474,2019-12-17,US,Houston,pm25,95,3.0,38.0,17.0,568.79
51475,2019-10-16,US,Houston,pm25,86,9.0,56.0,27.0,1217.35
51476,2019-11-02,US,Houston,pm25,96,1.0,99.0,42.0,4878.31
51477,2019-11-07,US,Houston,pm25,95,3.0,96.0,58.0,5724.99
51478,2019-12-05,US,Houston,pm25,96,17.0,137.0,55.0,3508.21
51479,2019-12-21,US,Houston,pm25,96,16.0,63.0,38.0,895.22
51480,2019-10-19,US,Houston,pm25,96,3.0,85.0,35.0,2787.08
51481,2019-11-19,US,Houston,pm25,96,23.0,111.0,57.0,2753.95
51482,2019-12-27,US,Houston,pm25,96,4.0,78.0,32.0,4266.05
51483,2019-12-29,US,Houston,pm25,65,1.0,38.0,12.0,511.4
51484,2019-12-31,US,Houston,pm25,64,2.0,197.0,25.0,19830.8
51485,2019-10-24,US,Houston,pm25,96,9.0,51.0,25.0,929.89
51486,2019-10-26,US,Houston,pm25,91,1.0,85.0,13.0,2630.46
51487,2019-11-06,US,Houston,pm25,96,14.0,73.0,53.0,1904.56
51488,2019-11-22,US,Houston,pm25,96,2.0,57.0,27.0,2092.19
51489,2019-11-25,US,Houston,pm25,96,14.0,59.0,44.0,1141.03
51490,2019-11-18,US,Houston,pm25,96,15.0,85.0,51.0,1862.24
51491,2019-11-20,US,Houston,pm25,96,9.0,78.0,38.0,2530.41
51492,2019-10-02,US,Houston,pm25,88,13.0,68.0,34.0,1392.3
51493,2019-10-11,US,Houston,pm25,82,1.0,74.0,13.0,3082.81
51494,2019-10-18,US,Houston,pm25,92,1.0,72.0,34.0,3184.31
51495,2019-10-20,US,Houston,pm25,96,2.0,39.0,18.0,877.89
51496,2019-10-21,US,Houston,pm25,95,3.0,47.0,19.0,1320.06
51497,2019-11-10,US,Houston,pm25,96,1.0,95.0,46.0,4694.13
51498,2019-11-21,US,Houston,pm25,96,16.0,44.0,25.0,531.72
51499,2019-12-16,US,Houston,pm25,96,5.0,70.0,38.0,2967.36
51500,2019-12-30,US,Houston,pm25,66,1.0,84.0,15.0,4118.42
