,Date,Country,City,Specie,count,min,max,median,variance
257731,2020-03-30,CA,Québec,pm25,162,5.0,27.0,12.0,321.22
257732,2020-04-11,CA,Québec,pm25,180,5.0,58.0,12.0,757.47
257733,2020-04-13,CA,Québec,pm25,161,5.0,63.0,27.0,1794.05
257734,2020-04-23,CA,Québec,pm25,144,14.0,35.0,18.0,135.29
257735,2020-04-30,CA,Québec,pm25,170,5.0,35.0,18.0,449.12
257736,2020-05-05,CA,Québec,pm25,153,5.0,27.0,12.0,178.66
257737,2020-01-26,CA,Québec,pm25,183,5.0,79.0,22.0,1895.25
257738,2020-02-07,CA,Québec,pm25,162,7.0,52.0,14.0,1233.5
257739,2020-02-17,CA,Québec,pm25,157,7.0,84.0,27.0,3033.49
257740,2020-04-21,CA,Québec,pm25,170,7.0,47.0,22.0,702.42
257741,2020-03-18,CA,Québec,pm25,167,9.0,60.0,18.0,668.87
257742,2020-04-01,CA,Québec,pm25,152,5.0,25.0,14.0,210.53
257743,2020-04-14,CA,Québec,pm25,152,7.0,29.0,14.0,311.62
257744,2020-04-22,CA,Québec,pm25,147,7.0,22.0,16.0,133.48
257745,2020-01-24,CA,Québec,pm25,181,7.0,99.0,42.0,5906.48
257746,2020-04-06,CA,Québec,pm25,141,7.0,42.0,14.0,358.89
257747,2020-04-08,CA,Québec,pm25,132,7.0,57.0,16.0,672.88
257748,2020-05-04,CA,Québec,pm25,156,5.0,52.0,16.0,1454.45
257749,2020-04-07,CA,Québec,pm25,109,5.0,40.0,12.0,287.79
257750,2020-04-17,CA,Québec,pm25,151,14.0,66.0,20.0,699.97
257751,2020-04-25,CA,Québec,pm25,168,14.0,71.0,20.0,1637.89
257752,2020-01-17,CA,Québec,pm25,163,12.0,54.0,22.0,1040.89
