Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
,Portugal,39.3999,-8.2245,4/26/2020,903,PRT,150,39,
,Portugal,39.3999,-8.2245,4/25/2020,880,PRT,150,39,
,Portugal,39.3999,-8.2245,4/24/2020,854,PRT,150,39,
,Portugal,39.3999,-8.2245,4/23/2020,820,PRT,150,39,
,Portugal,39.3999,-8.2245,4/22/2020,785,PRT,150,39,
,Portugal,39.3999,-8.2245,4/21/2020,762,PRT,150,39,
,Portugal,39.3999,-8.2245,4/20/2020,735,PRT,150,39,
,Portugal,39.3999,-8.2245,4/19/2020,714,PRT,150,39,
,Portugal,39.3999,-8.2245,4/18/2020,687,PRT,150,39,
,Portugal,39.3999,-8.2245,4/17/2020,657,PRT,150,39,
,Portugal,39.3999,-8.2245,4/16/2020,629,PRT,150,39,
,Portugal,39.3999,-8.2245,4/15/2020,599,PRT,150,39,
,Portugal,39.3999,-8.2245,4/14/2020,567,PRT,150,39,
,Portugal,39.3999,-8.2245,4/13/2020,535,PRT,150,39,
,Portugal,39.3999,-8.2245,4/12/2020,504,PRT,150,39,
,Portugal,39.3999,-8.2245,4/11/2020,470,PRT,150,39,
,Portugal,39.3999,-8.2245,4/10/2020,435,PRT,150,39,
,Portugal,39.3999,-8.2245,4/9/2020,409,PRT,150,39,
,Portugal,39.3999,-8.2245,4/8/2020,380,PRT,150,39,
,Portugal,39.3999,-8.2245,4/7/2020,345,PRT,150,39,
,Portugal,39.3999,-8.2245,4/6/2020,311,PRT,150,39,
,Portugal,39.3999,-8.2245,4/5/2020,295,PRT,150,39,
,Portugal,39.3999,-8.2245,4/4/2020,266,PRT,150,39,
,Portugal,39.3999,-8.2245,4/3/2020,246,PRT,150,39,
,Portugal,39.3999,-8.2245,4/2/2020,209,PRT,150,39,
,Portugal,39.3999,-8.2245,4/1/2020,187,PRT,150,39,
,Portugal,39.3999,-8.2245,3/31/2020,160,PRT,150,39,
,Portugal,39.3999,-8.2245,3/30/2020,140,PRT,150,39,
,Portugal,39.3999,-8.2245,3/29/2020,119,PRT,150,39,
,Portugal,39.3999,-8.2245,3/28/2020,100,PRT,150,39,
,Portugal,39.3999,-8.2245,3/27/2020,76,PRT,150,39,
,Portugal,39.3999,-8.2245,3/26/2020,60,PRT,150,39,
,Portugal,39.3999,-8.2245,3/25/2020,43,PRT,150,39,
,Portugal,39.3999,-8.2245,3/24/2020,33,PRT,150,39,
,Portugal,39.3999,-8.2245,3/23/2020,23,PRT,150,39,
,Portugal,39.3999,-8.2245,3/22/2020,14,PRT,150,39,
,Portugal,39.3999,-8.2245,3/21/2020,12,PRT,150,39,
,Portugal,39.3999,-8.2245,3/20/2020,6,PRT,150,39,
,Portugal,39.3999,-8.2245,3/19/2020,3,PRT,150,39,
,Portugal,39.3999,-8.2245,3/18/2020,2,PRT,150,39,
,Portugal,39.3999,-8.2245,3/17/2020,1,PRT,150,39,
,Portugal,39.3999,-8.2245,3/16/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/15/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/14/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/13/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/12/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/11/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/10/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/9/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/8/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/7/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/6/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/5/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/4/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/3/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/2/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,3/1/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/29/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/28/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/27/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/26/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/25/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/24/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/23/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/22/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/21/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/20/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/19/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/18/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/17/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/16/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/15/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/14/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/13/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/12/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/11/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/10/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/9/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/8/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/7/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/6/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/5/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/4/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/3/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/2/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,2/1/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/31/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/30/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/29/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/28/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/27/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/26/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/25/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/24/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/23/2020,0,PRT,150,39,
,Portugal,39.3999,-8.2245,1/22/2020,0,PRT,150,39,
,Qatar,25.3548,51.1839,4/27/2020,10,QAT,142,145,
,Qatar,25.3548,51.1839,4/26/2020,10,QAT,142,145,
,Qatar,25.3548,51.1839,4/25/2020,10,QAT,142,145,
,Qatar,25.3548,51.1839,4/24/2020,10,QAT,142,145,
,Qatar,25.3548,51.1839,4/23/2020,10,QAT,142,145,
,Qatar,25.3548,51.1839,4/22/2020,10,QAT,142,145,
,Qatar,25.3548,51.1839,4/21/2020,9,QAT,142,145,
,Qatar,25.3548,51.1839,4/20/2020,9,QAT,142,145,
,Qatar,25.3548,51.1839,4/19/2020,8,QAT,142,145,
,Qatar,25.3548,51.1839,4/18/2020,8,QAT,142,145,
,Qatar,25.3548,51.1839,4/17/2020,7,QAT,142,145,
,Qatar,25.3548,51.1839,4/16/2020,7,QAT,142,145,
,Qatar,25.3548,51.1839,4/15/2020,7,QAT,142,145,
,Qatar,25.3548,51.1839,4/14/2020,7,QAT,142,145,
,Qatar,25.3548,51.1839,4/13/2020,7,QAT,142,145,
,Qatar,25.3548,51.1839,4/12/2020,7,QAT,142,145,
,Qatar,25.3548,51.1839,4/11/2020,6,QAT,142,145,
,Qatar,25.3548,51.1839,4/10/2020,6,QAT,142,145,
,Qatar,25.3548,51.1839,4/9/2020,6,QAT,142,145,
,Qatar,25.3548,51.1839,4/8/2020,6,QAT,142,145,
,Qatar,25.3548,51.1839,4/7/2020,6,QAT,142,145,
,Qatar,25.3548,51.1839,4/6/2020,4,QAT,142,145,
,Qatar,25.3548,51.1839,4/5/2020,4,QAT,142,145,
,Qatar,25.3548,51.1839,4/4/2020,3,QAT,142,145,
,Qatar,25.3548,51.1839,4/3/2020,3,QAT,142,145,
,Qatar,25.3548,51.1839,4/2/2020,3,QAT,142,145,
,Qatar,25.3548,51.1839,4/1/2020,2,QAT,142,145,
,Qatar,25.3548,51.1839,3/31/2020,2,QAT,142,145,
,Qatar,25.3548,51.1839,3/30/2020,1,QAT,142,145,
,Qatar,25.3548,51.1839,3/29/2020,1,QAT,142,145,
,Qatar,25.3548,51.1839,3/28/2020,1,QAT,142,145,
,Qatar,25.3548,51.1839,3/27/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/26/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/25/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/24/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/23/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/22/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/21/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/20/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/19/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/18/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/17/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/16/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/15/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/14/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/13/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/12/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/11/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/10/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/9/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/8/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/7/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/6/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/5/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/4/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/3/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/2/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,3/1/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/29/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/28/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/27/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/26/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/25/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/24/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/23/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/22/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/21/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/20/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/19/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/18/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/17/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/16/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/15/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/14/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/13/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/12/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/11/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/10/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/9/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/8/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/7/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/6/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/5/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/4/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/3/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/2/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,2/1/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/31/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/30/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/29/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/28/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/27/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/26/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/25/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/24/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/23/2020,0,QAT,142,145,
,Qatar,25.3548,51.1839,1/22/2020,0,QAT,142,145,
,Romania,45.9432,24.9668,4/27/2020,641,ROU,150,151,
,Romania,45.9432,24.9668,4/26/2020,619,ROU,150,151,
,Romania,45.9432,24.9668,4/25/2020,601,ROU,150,151,
,Romania,45.9432,24.9668,4/24/2020,567,ROU,150,151,
,Romania,45.9432,24.9668,4/23/2020,545,ROU,150,151,
,Romania,45.9432,24.9668,4/22/2020,524,ROU,150,151,
,Romania,45.9432,24.9668,4/21/2020,498,ROU,150,151,
,Romania,45.9432,24.9668,4/20/2020,478,ROU,150,151,
,Romania,45.9432,24.9668,4/19/2020,451,ROU,150,151,
,Romania,45.9432,24.9668,4/18/2020,421,ROU,150,151,
,Romania,45.9432,24.9668,4/17/2020,411,ROU,150,151,
,Romania,45.9432,24.9668,4/16/2020,392,ROU,150,151,
,Romania,45.9432,24.9668,4/15/2020,372,ROU,150,151,
,Romania,45.9432,24.9668,4/14/2020,351,ROU,150,151,
,Romania,45.9432,24.9668,4/13/2020,331,ROU,150,151,
,Romania,45.9432,24.9668,4/12/2020,316,ROU,150,151,
,Romania,45.9432,24.9668,4/11/2020,291,ROU,150,151,
,Romania,45.9432,24.9668,4/10/2020,270,ROU,150,151,
,Romania,45.9432,24.9668,4/9/2020,248,ROU,150,151,
,Romania,45.9432,24.9668,4/8/2020,220,ROU,150,151,
,Romania,45.9432,24.9668,4/7/2020,197,ROU,150,151,
,Romania,45.9432,24.9668,4/6/2020,176,ROU,150,151,
,Romania,45.9432,24.9668,4/5/2020,151,ROU,150,151,
,Romania,45.9432,24.9668,4/4/2020,146,ROU,150,151,
,Romania,45.9432,24.9668,4/3/2020,133,ROU,150,151,
,Romania,45.9432,24.9668,4/2/2020,115,ROU,150,151,
,Romania,45.9432,24.9668,4/1/2020,92,ROU,150,151,
,Romania,45.9432,24.9668,3/31/2020,82,ROU,150,151,
,Romania,45.9432,24.9668,3/30/2020,65,ROU,150,151,
,Romania,45.9432,24.9668,3/29/2020,43,ROU,150,151,
,Romania,45.9432,24.9668,3/28/2020,37,ROU,150,151,
,Romania,45.9432,24.9668,3/27/2020,26,ROU,150,151,
,Romania,45.9432,24.9668,3/26/2020,23,ROU,150,151,
,Romania,45.9432,24.9668,3/25/2020,17,ROU,150,151,
,Romania,45.9432,24.9668,3/24/2020,11,ROU,150,151,
,Romania,45.9432,24.9668,3/23/2020,7,ROU,150,151,
,Romania,45.9432,24.9668,3/22/2020,3,ROU,150,151,
,Romania,45.9432,24.9668,3/21/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/20/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/19/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/18/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/17/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/16/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/15/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/14/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/13/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/12/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/11/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/10/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/9/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/8/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/7/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/6/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/5/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/4/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/3/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/2/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,3/1/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/29/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/28/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/27/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/26/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/25/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/24/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/23/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/22/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/21/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/20/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/19/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/18/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/17/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/16/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/15/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/14/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/13/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/12/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/11/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/10/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/9/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/8/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/7/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/6/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/5/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/4/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/3/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/2/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,2/1/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/31/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/30/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/29/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/28/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/27/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/26/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/25/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/24/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/23/2020,0,ROU,150,151,
,Romania,45.9432,24.9668,1/22/2020,0,ROU,150,151,
,Russia,60,90,4/27/2020,794,RUS,150,151,
,Russia,60,90,4/26/2020,747,RUS,150,151,
,Russia,60,90,4/25/2020,681,RUS,150,151,
,Russia,60,90,4/24/2020,615,RUS,150,151,
,Russia,60,90,4/23/2020,555,RUS,150,151,
,Russia,60,90,4/22/2020,513,RUS,150,151,
,Russia,60,90,4/21/2020,456,RUS,150,151,
,Russia,60,90,4/20/2020,405,RUS,150,151,
,Russia,60,90,4/19/2020,361,RUS,150,151,
,Russia,60,90,4/18/2020,313,RUS,150,151,
,Russia,60,90,4/17/2020,273,RUS,150,151,
,Russia,60,90,4/16/2020,232,RUS,150,151,
,Russia,60,90,4/15/2020,198,RUS,150,151,
,Russia,60,90,4/14/2020,170,RUS,150,151,
,Russia,60,90,4/13/2020,148,RUS,150,151,
,Russia,60,90,4/12/2020,130,RUS,150,151,
,Russia,60,90,4/11/2020,106,RUS,150,151,
,Russia,60,90,4/10/2020,94,RUS,150,151,
,Russia,60,90,4/9/2020,76,RUS,150,151,
,Russia,60,90,4/8/2020,63,RUS,150,151,
,Russia,60,90,4/7/2020,58,RUS,150,151,
,Russia,60,90,4/6/2020,47,RUS,150,151,
,Russia,60,90,4/5/2020,45,RUS,150,151,
,Russia,60,90,4/4/2020,43,RUS,150,151,
,Russia,60,90,4/3/2020,34,RUS,150,151,
,Russia,60,90,4/2/2020,30,RUS,150,151,
,Russia,60,90,4/1/2020,24,RUS,150,151,
,Russia,60,90,3/31/2020,17,RUS,150,151,
,Russia,60,90,3/30/2020,9,RUS,150,151,
,Russia,60,90,3/29/2020,8,RUS,150,151,
,Russia,60,90,3/28/2020,4,RUS,150,151,
,Russia,60,90,3/27/2020,4,RUS,150,151,
,Russia,60,90,3/26/2020,3,RUS,150,151,
,Russia,60,90,3/25/2020,3,RUS,150,151,
,Russia,60,90,3/24/2020,1,RUS,150,151,
,Russia,60,90,3/23/2020,1,RUS,150,151,
,Russia,60,90,3/22/2020,1,RUS,150,151,
,Russia,60,90,3/21/2020,1,RUS,150,151,
,Russia,60,90,3/20/2020,1,RUS,150,151,
,Russia,60,90,3/19/2020,1,RUS,150,151,
,Russia,60,90,3/18/2020,0,RUS,150,151,
,Russia,60,90,3/17/2020,0,RUS,150,151,
,Russia,60,90,3/16/2020,0,RUS,150,151,
,Russia,60,90,3/15/2020,0,RUS,150,151,
,Russia,60,90,3/14/2020,0,RUS,150,151,
,Russia,60,90,3/13/2020,0,RUS,150,151,
,Russia,60,90,3/12/2020,0,RUS,150,151,
,Russia,60,90,3/11/2020,0,RUS,150,151,
,Russia,60,90,3/10/2020,0,RUS,150,151,
,Russia,60,90,3/9/2020,0,RUS,150,151,
,Russia,60,90,3/8/2020,0,RUS,150,151,
,Russia,60,90,3/7/2020,0,RUS,150,151,
,Russia,60,90,3/6/2020,0,RUS,150,151,
,Russia,60,90,3/5/2020,0,RUS,150,151,
,Russia,60,90,3/4/2020,0,RUS,150,151,
,Russia,60,90,3/3/2020,0,RUS,150,151,
,Russia,60,90,3/2/2020,0,RUS,150,151,
,Russia,60,90,3/1/2020,0,RUS,150,151,
,Russia,60,90,2/29/2020,0,RUS,150,151,
,Russia,60,90,2/28/2020,0,RUS,150,151,
,Russia,60,90,2/27/2020,0,RUS,150,151,
,Russia,60,90,2/26/2020,0,RUS,150,151,
,Russia,60,90,2/25/2020,0,RUS,150,151,
,Russia,60,90,2/24/2020,0,RUS,150,151,
,Russia,60,90,2/23/2020,0,RUS,150,151,
,Russia,60,90,2/22/2020,0,RUS,150,151,
,Russia,60,90,2/21/2020,0,RUS,150,151,
,Russia,60,90,2/20/2020,0,RUS,150,151,
,Russia,60,90,2/19/2020,0,RUS,150,151,
,Russia,60,90,2/18/2020,0,RUS,150,151,
,Russia,60,90,2/17/2020,0,RUS,150,151,
,Russia,60,90,2/16/2020,0,RUS,150,151,
,Russia,60,90,2/15/2020,0,RUS,150,151,
,Russia,60,90,2/14/2020,0,RUS,150,151,
,Russia,60,90,2/13/2020,0,RUS,150,151,
,Russia,60,90,2/12/2020,0,RUS,150,151,
,Russia,60,90,2/11/2020,0,RUS,150,151,
,Russia,60,90,2/10/2020,0,RUS,150,151,
,Russia,60,90,2/9/2020,0,RUS,150,151,
,Russia,60,90,2/8/2020,0,RUS,150,151,
,Russia,60,90,2/7/2020,0,RUS,150,151,
,Russia,60,90,2/6/2020,0,RUS,150,151,
,Russia,60,90,2/5/2020,0,RUS,150,151,
,Russia,60,90,2/4/2020,0,RUS,150,151,
,Russia,60,90,2/3/2020,0,RUS,150,151,
,Russia,60,90,2/2/2020,0,RUS,150,151,
,Russia,60,90,2/1/2020,0,RUS,150,151,
,Russia,60,90,1/31/2020,0,RUS,150,151,
,Russia,60,90,1/30/2020,0,RUS,150,151,
,Russia,60,90,1/29/2020,0,RUS,150,151,
,Russia,60,90,1/28/2020,0,RUS,150,151,
,Russia,60,90,1/27/2020,0,RUS,150,151,
,Russia,60,90,1/26/2020,0,RUS,150,151,
,Russia,60,90,1/25/2020,0,RUS,150,151,
,Russia,60,90,1/24/2020,0,RUS,150,151,
,Russia,60,90,1/23/2020,0,RUS,150,151,
,Russia,60,90,1/22/2020,0,RUS,150,151,
,Rwanda,-1.9403,29.8739,4/27/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/26/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/25/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/24/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/23/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/22/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/21/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/20/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/19/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/18/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/17/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/16/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/15/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/14/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/13/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/12/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/11/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/10/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/9/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/8/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/7/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/6/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/5/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/4/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/3/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/2/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,4/1/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/31/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/30/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/29/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/28/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/27/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/26/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/25/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/24/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/23/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/22/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/21/2020,0,RWA,2,202,14
,Rwanda,-1.9403,29.8739,3/20/2020,0,RWA,2,202,14
