date,STATE,COUNTY,DAILY_AQI_VALUE,AQI_Base,AQI_change
3/13/20,Florida,Collier,34.0,26.0,8
3/14/20,Florida,Collier,30.0,26.0,4
3/15/20,Florida,Collier,28.0,26.0,2
3/16/20,Florida,Collier,30.0,26.0,4
3/17/20,Florida,Collier,38.0,26.0,12
3/18/20,Florida,Collier,31.0,26.0,5
3/20/20,Florida,Collier,28.0,26.0,2
3/21/20,Florida,Collier,31.0,26.0,5
3/22/20,Florida,Collier,29.0,26.0,3
3/23/20,Florida,Collier,26.0,26.0,0
3/24/20,Florida,Collier,23.0,26.0,-3
3/25/20,Florida,Collier,35.0,26.0,9
3/26/20,Florida,Collier,51.0,26.0,25
3/27/20,Florida,Collier,51.0,26.0,25
3/28/20,Florida,Collier,37.0,26.0,11
3/29/20,Florida,Collier,30.0,26.0,4
3/30/20,Florida,Collier,24.0,26.0,-2
3/31/20,Florida,Collier,36.0,26.0,10
4/1/20,Florida,Collier,33.0,26.0,7
4/4/20,Florida,Collier,34.0,26.0,8
4/5/20,Florida,Collier,38.0,26.0,12
4/6/20,Florida,Collier,30.0,26.0,4
4/7/20,Florida,Collier,27.0,26.0,1
4/10/20,Florida,Collier,63.0,26.0,37
4/11/20,Florida,Collier,54.0,26.0,28
2/15/20,Florida,Columbia,23.0,23.0,0
2/16/20,Florida,Columbia,24.0,23.0,1
2/17/20,Florida,Columbia,28.0,23.0,5
2/18/20,Florida,Columbia,35.0,23.0,12
2/19/20,Florida,Columbia,28.0,23.0,5
2/20/20,Florida,Columbia,30.0,23.0,7
2/21/20,Florida,Columbia,23.0,23.0,0
2/22/20,Florida,Columbia,30.0,23.0,7
2/23/20,Florida,Columbia,32.0,23.0,9
2/24/20,Florida,Columbia,24.0,23.0,1
2/25/20,Florida,Columbia,20.0,23.0,-3
2/26/20,Florida,Columbia,23.0,23.0,0
2/27/20,Florida,Columbia,29.0,23.0,6
2/28/20,Florida,Columbia,30.0,23.0,7
2/29/20,Florida,Columbia,51.0,23.0,28
3/1/20,Florida,Columbia,57.0,23.0,34
3/2/20,Florida,Columbia,32.0,23.0,9
3/3/20,Florida,Columbia,36.0,23.0,13
3/4/20,Florida,Columbia,45.0,23.0,22
3/5/20,Florida,Columbia,40.0,23.0,17
3/6/20,Florida,Columbia,20.0,23.0,-3
3/7/20,Florida,Columbia,55.0,23.0,32
3/8/20,Florida,Columbia,39.0,23.0,16
3/9/20,Florida,Columbia,26.0,23.0,3
3/10/20,Florida,Columbia,53.0,23.0,30
3/11/20,Florida,Columbia,41.0,23.0,18
3/12/20,Florida,Columbia,31.0,23.0,8
3/13/20,Florida,Columbia,37.0,23.0,14
3/14/20,Florida,Columbia,57.0,23.0,34
3/15/20,Florida,Columbia,60.0,23.0,37
3/16/20,Florida,Columbia,51.0,23.0,28
3/17/20,Florida,Columbia,38.0,23.0,15
3/18/20,Florida,Columbia,36.0,23.0,13
3/20/20,Florida,Columbia,37.0,23.0,14
3/21/20,Florida,Columbia,30.0,23.0,7
3/22/20,Florida,Columbia,39.0,23.0,16
2/15/20,Florida,Duval,30.0,30.0,0
2/16/20,Florida,Duval,28.2,30.0,-1.8
2/17/20,Florida,Duval,32.2,30.0,2.2
2/18/20,Florida,Duval,35.8,30.0,5.8
2/19/20,Florida,Duval,36.2,30.0,6.2
2/20/20,Florida,Duval,42.0,30.0,12
2/21/20,Florida,Duval,26.2,30.0,-3.8
2/22/20,Florida,Duval,31.6,30.0,1.6
2/23/20,Florida,Duval,26.8,30.0,-3.2
2/24/20,Florida,Duval,32.2,30.0,2.2
2/25/20,Florida,Duval,33.0,30.0,3
2/26/20,Florida,Duval,24.6,30.0,-5.4
2/27/20,Florida,Duval,22.6,30.0,-7.4
2/28/20,Florida,Duval,32.6,30.0,2.6
2/29/20,Florida,Duval,36.4,30.0,6.4
3/1/20,Florida,Duval,52.8,30.0,22.8
3/2/20,Florida,Duval,37.8,30.0,7.8
3/3/20,Florida,Duval,43.0,30.0,13
3/4/20,Florida,Duval,53.2,30.0,23.2
3/5/20,Florida,Duval,37.6,30.0,7.6
3/6/20,Florida,Duval,16.4,30.0,-13.6
3/7/20,Florida,Duval,27.2,30.0,-2.8
3/8/20,Florida,Duval,36.4,30.0,6.4
3/9/20,Florida,Duval,28.6,30.0,-1.4
3/10/20,Florida,Duval,32.0,30.0,2
3/11/20,Florida,Duval,42.4,30.0,12.4
3/12/20,Florida,Duval,45.6,30.0,15.6
3/13/20,Florida,Duval,41.4,30.0,11.4
3/14/20,Florida,Duval,38.8,30.0,8.8
3/15/20,Florida,Duval,52.8,30.0,22.8
3/16/20,Florida,Duval,37.6,30.0,7.6
3/17/20,Florida,Duval,34.4,30.0,4.4
3/18/20,Florida,Duval,25.2,30.0,-4.8
3/19/20,Florida,Duval,30.6,30.0,0.6
3/20/20,Florida,Duval,31.8,30.0,1.8
3/21/20,Florida,Duval,42.6,30.0,12.6
3/22/20,Florida,Duval,50.0,30.0,20
3/23/20,Florida,Duval,56.0,30.0,26
3/24/20,Florida,Duval,30.8,30.0,0.8
3/25/20,Florida,Duval,43.2,30.0,13.2
3/26/20,Florida,Duval,40.4,30.0,10.4
3/27/20,Florida,Duval,51.6,30.0,21.6
3/28/20,Florida,Duval,56.4,30.0,26.4
3/29/20,Florida,Duval,54.8,30.0,24.8
3/30/20,Florida,Duval,58.2,30.0,28.2
3/31/20,Florida,Duval,38.8,30.0,8.8
4/1/20,Florida,Duval,21.0,30.0,-9
4/2/20,Florida,Duval,32.2,30.0,2.2
4/3/20,Florida,Duval,38.6,30.0,8.6
4/4/20,Florida,Duval,66.6,30.0,36.6
4/5/20,Florida,Duval,52.8,30.0,22.8
4/6/20,Florida,Duval,30.6,30.0,0.6
4/7/20,Florida,Duval,29.0,30.0,-1
4/8/20,Florida,Duval,38.0,30.0,8
4/9/20,Florida,Duval,54.0,30.0,24
4/10/20,Florida,Duval,43.8,30.0,13.8
4/11/20,Florida,Duval,36.4,30.0,6.4
4/7/20,Florida,Escambia,30.0,30.0,0
4/8/20,Florida,Escambia,50.0,30.0,20
4/9/20,Florida,Escambia,67.0,30.0,37
4/10/20,Florida,Escambia,32.0,30.0,2
4/11/20,Florida,Escambia,38.0,30.0,8
2/15/20,Florida,Hillsborough,27.7,27.7,0
2/16/20,Florida,Hillsborough,31.0,27.7,3.3
2/17/20,Florida,Hillsborough,39.7,27.7,12
2/18/20,Florida,Hillsborough,32.3,27.7,4.6
2/19/20,Florida,Hillsborough,35.5,27.7,7.8
2/20/20,Florida,Hillsborough,38.5,27.7,10.8
2/21/20,Florida,Hillsborough,20.5,27.7,-7.2
2/22/20,Florida,Hillsborough,37.7,27.7,10
2/23/20,Florida,Hillsborough,31.0,27.7,3.3
2/24/20,Florida,Hillsborough,27.0,27.7,-0.7
2/25/20,Florida,Hillsborough,36.0,27.7,8.3
2/26/20,Florida,Hillsborough,25.5,27.7,-2.2
2/27/20,Florida,Hillsborough,23.0,27.7,-4.7
2/28/20,Florida,Hillsborough,30.3,27.7,2.6
2/29/20,Florida,Hillsborough,26.7,27.7,-1
3/1/20,Florida,Hillsborough,49.3,27.7,21.6
3/2/20,Florida,Hillsborough,32.0,27.7,4.3
3/3/20,Florida,Hillsborough,43.0,27.7,15.3
3/4/20,Florida,Hillsborough,42.7,27.7,15
3/5/20,Florida,Hillsborough,35.3,27.7,7.6
3/6/20,Florida,Hillsborough,23.7,27.7,-4
3/7/20,Florida,Hillsborough,28.0,27.7,0.3
3/8/20,Florida,Hillsborough,33.3,27.7,5.6
3/9/20,Florida,Hillsborough,35.0,27.7,7.3
3/10/20,Florida,Hillsborough,47.3,27.7,19.6
3/11/20,Florida,Hillsborough,42.3,27.7,14.6
3/12/20,Florida,Hillsborough,47.0,27.7,19.3
3/13/20,Florida,Hillsborough,41.3,27.7,13.6
3/14/20,Florida,Hillsborough,32.3,27.7,4.6
3/15/20,Florida,Hillsborough,31.3,27.7,3.6
3/16/20,Florida,Hillsborough,39.3,27.7,11.6
3/17/20,Florida,Hillsborough,31.7,27.7,4
3/18/20,Florida,Hillsborough,39.0,27.7,11.3
3/19/20,Florida,Hillsborough,35.5,27.7,7.8
3/20/20,Florida,Hillsborough,30.3,27.7,2.6
3/21/20,Florida,Hillsborough,31.0,27.7,3.3
3/22/20,Florida,Hillsborough,31.0,27.7,3.3
3/23/20,Florida,Hillsborough,32.0,27.7,4.3
3/24/20,Florida,Hillsborough,21.0,27.7,-6.7
3/25/20,Florida,Hillsborough,35.7,27.7,8
3/26/20,Florida,Hillsborough,52.0,27.7,24.3
3/27/20,Florida,Hillsborough,58.3,27.7,30.6
3/28/20,Florida,Hillsborough,54.0,27.7,26.3
3/29/20,Florida,Hillsborough,34.0,27.7,6.3
3/30/20,Florida,Hillsborough,31.7,27.7,4
3/31/20,Florida,Hillsborough,39.0,27.7,11.3
4/1/20,Florida,Hillsborough,25.0,27.7,-2.7
4/2/20,Florida,Hillsborough,32.7,27.7,5
4/3/20,Florida,Hillsborough,43.7,27.7,16
4/4/20,Florida,Hillsborough,48.0,27.7,20.3
4/5/20,Florida,Hillsborough,48.7,27.7,21
4/6/20,Florida,Hillsborough,23.3,27.7,-4.4
4/7/20,Florida,Hillsborough,33.3,27.7,5.6
4/8/20,Florida,Hillsborough,29.0,27.7,1.3
4/9/20,Florida,Hillsborough,46.3,27.7,18.6
4/10/20,Florida,Hillsborough,51.0,27.7,23.3
4/11/20,Florida,Hillsborough,36.7,27.7,9
2/15/20,Florida,Lee,25.0,25.0,0
2/16/20,Florida,Lee,33.0,25.0,8
2/17/20,Florida,Lee,31.0,25.0,6
2/18/20,Florida,Lee,34.0,25.0,9
2/19/20,Florida,Lee,30.0,25.0,5
2/20/20,Florida,Lee,28.0,25.0,3
2/21/20,Florida,Lee,23.0,25.0,-2
2/22/20,Florida,Lee,25.0,25.0,0
2/23/20,Florida,Lee,23.0,25.0,-2
2/24/20,Florida,Lee,20.0,25.0,-5
2/25/20,Florida,Lee,29.0,25.0,4
2/26/20,Florida,Lee,35.0,25.0,10
2/27/20,Florida,Lee,22.0,25.0,-3
2/28/20,Florida,Lee,28.0,25.0,3
2/29/20,Florida,Lee,31.0,25.0,6
3/1/20,Florida,Lee,34.0,25.0,9
3/2/20,Florida,Lee,28.0,25.0,3
3/3/20,Florida,Lee,43.0,25.0,18
3/4/20,Florida,Lee,40.0,25.0,15
3/5/20,Florida,Lee,44.0,25.0,19
3/6/20,Florida,Lee,28.0,25.0,3
3/7/20,Florida,Lee,23.0,25.0,-2
3/8/20,Florida,Lee,29.0,25.0,4
3/9/20,Florida,Lee,35.0,25.0,10
3/10/20,Florida,Lee,37.0,25.0,12
3/11/20,Florida,Lee,39.0,25.0,14
3/12/20,Florida,Lee,35.0,25.0,10
3/13/20,Florida,Lee,30.0,25.0,5
3/14/20,Florida,Lee,30.0,25.0,5
3/15/20,Florida,Lee,25.0,25.0,0
3/16/20,Florida,Lee,33.0,25.0,8
3/17/20,Florida,Lee,32.0,25.0,7
3/18/20,Florida,Lee,37.0,25.0,12
3/20/20,Florida,Lee,27.0,25.0,2
3/21/20,Florida,Lee,30.0,25.0,5
3/22/20,Florida,Lee,28.0,25.0,3
3/23/20,Florida,Lee,25.0,25.0,0
3/24/20,Florida,Lee,20.0,25.0,-5
3/25/20,Florida,Lee,35.0,25.0,10
3/26/20,Florida,Lee,44.0,25.0,19
3/27/20,Florida,Lee,52.0,25.0,27
3/28/20,Florida,Lee,38.0,25.0,13
3/29/20,Florida,Lee,29.0,25.0,4
3/30/20,Florida,Lee,23.0,25.0,-2
3/31/20,Florida,Lee,35.0,25.0,10
4/1/20,Florida,Lee,34.0,25.0,9
4/4/20,Florida,Lee,28.0,25.0,3
4/5/20,Florida,Lee,30.0,25.0,5
4/6/20,Florida,Lee,20.0,25.0,-5
4/7/20,Florida,Lee,20.0,25.0,-5
4/8/20,Florida,Lee,20.0,25.0,-5
4/9/20,Florida,Lee,33.0,25.0,8
4/10/20,Florida,Lee,57.0,25.0,32
4/11/20,Florida,Lee,45.0,25.0,20
2/15/20,Florida,Leon,30.0,30.0,0
2/16/20,Florida,Leon,23.0,30.0,-7
2/17/20,Florida,Leon,25.0,30.0,-5
2/18/20,Florida,Leon,36.0,30.0,6
2/19/20,Florida,Leon,24.0,30.0,-6
2/20/20,Florida,Leon,21.0,30.0,-9
2/21/20,Florida,Leon,22.0,30.0,-8
2/22/20,Florida,Leon,55.0,30.0,25
2/23/20,Florida,Leon,61.0,30.0,31
2/24/20,Florida,Leon,32.0,30.0,2
2/25/20,Florida,Leon,20.0,30.0,-10
2/26/20,Florida,Leon,20.0,30.0,-10
2/27/20,Florida,Leon,28.0,30.0,-2
2/28/20,Florida,Leon,52.0,30.0,22
2/29/20,Florida,Leon,54.0,30.0,24
3/1/20,Florida,Leon,60.0,30.0,30
3/2/20,Florida,Leon,51.0,30.0,21
3/3/20,Florida,Leon,60.0,30.0,30
3/4/20,Florida,Leon,40.0,30.0,10
3/5/20,Florida,Leon,29.0,30.0,-1
3/6/20,Florida,Leon,16.0,30.0,-14
3/7/20,Florida,Leon,43.0,30.0,13
3/8/20,Florida,Leon,37.0,30.0,7
3/9/20,Florida,Leon,33.0,30.0,3
3/10/20,Florida,Leon,47.0,30.0,17
3/11/20,Florida,Leon,43.0,30.0,13
3/12/20,Florida,Leon,45.0,30.0,15
3/13/20,Florida,Leon,48.0,30.0,18
3/14/20,Florida,Leon,59.0,30.0,29
3/15/20,Florida,Leon,64.0,30.0,34
3/16/20,Florida,Leon,55.0,30.0,25
3/17/20,Florida,Leon,44.0,30.0,14
3/18/20,Florida,Leon,54.0,30.0,24
3/20/20,Florida,Leon,33.0,30.0,3
3/21/20,Florida,Leon,33.0,30.0,3
3/22/20,Florida,Leon,48.0,30.0,18
3/23/20,Florida,Leon,36.0,30.0,6
3/24/20,Florida,Leon,26.0,30.0,-4
3/25/20,Florida,Leon,53.0,30.0,23
3/26/20,Florida,Leon,58.0,30.0,28
3/27/20,Florida,Leon,48.0,30.0,18
3/28/20,Florida,Leon,48.0,30.0,18
3/29/20,Florida,Leon,60.0,30.0,30
3/30/20,Florida,Leon,58.0,30.0,28
3/31/20,Florida,Leon,38.0,30.0,8
4/1/20,Florida,Leon,46.0,30.0,16
4/4/20,Florida,Leon,70.0,30.0,40
4/5/20,Florida,Leon,59.0,30.0,29
4/6/20,Florida,Leon,49.0,30.0,19
4/7/20,Florida,Leon,43.0,30.0,13
4/8/20,Florida,Leon,49.0,30.0,19
4/9/20,Florida,Leon,59.0,30.0,29
4/11/20,Florida,Leon,59.0,30.0,29
2/15/20,Florida,Marion,25.0,25.0,0
2/16/20,Florida,Marion,28.0,25.0,3
2/17/20,Florida,Marion,30.0,25.0,5
2/18/20,Florida,Marion,29.0,25.0,4
2/19/20,Florida,Marion,36.0,25.0,11
2/20/20,Florida,Marion,40.0,25.0,15
2/21/20,Florida,Marion,26.0,25.0,1
2/22/20,Florida,Marion,30.0,25.0,5
2/23/20,Florida,Marion,30.0,25.0,5
2/24/20,Florida,Marion,37.0,25.0,12
2/25/20,Florida,Marion,34.0,25.0,9
2/26/20,Florida,Marion,24.0,25.0,-1
2/27/20,Florida,Marion,23.0,25.0,-2
2/28/20,Florida,Marion,33.0,25.0,8
2/29/20,Florida,Marion,33.0,25.0,8
3/1/20,Florida,Marion,39.0,25.0,14
3/2/20,Florida,Marion,36.0,25.0,11
3/3/20,Florida,Marion,44.0,25.0,19
3/4/20,Florida,Marion,59.0,25.0,34
3/5/20,Florida,Marion,45.0,25.0,20
3/6/20,Florida,Marion,22.0,25.0,-3
3/7/20,Florida,Marion,27.0,25.0,2
3/8/20,Florida,Marion,29.0,25.0,4
3/9/20,Florida,Marion,26.0,25.0,1
3/10/20,Florida,Marion,30.0,25.0,5
3/11/20,Florida,Marion,40.0,25.0,15
3/12/20,Florida,Marion,36.0,25.0,11
3/13/20,Florida,Marion,36.0,25.0,11
3/14/20,Florida,Marion,37.0,25.0,12
3/15/20,Florida,Marion,43.0,25.0,18
3/16/20,Florida,Marion,39.0,25.0,14
3/17/20,Florida,Marion,30.0,25.0,5
3/18/20,Florida,Marion,33.0,25.0,8
3/20/20,Florida,Marion,30.0,25.0,5
3/21/20,Florida,Marion,35.0,25.0,10
3/22/20,Florida,Marion,38.0,25.0,13
3/23/20,Florida,Marion,38.0,25.0,13
3/24/20,Florida,Marion,27.0,25.0,2
3/25/20,Florida,Marion,36.0,25.0,11
3/26/20,Florida,Marion,56.0,25.0,31
3/27/20,Florida,Marion,55.0,25.0,30
3/28/20,Florida,Marion,58.0,25.0,33
3/29/20,Florida,Marion,43.0,25.0,18
3/30/20,Florida,Marion,30.0,25.0,5
3/31/20,Florida,Marion,40.0,25.0,15
4/1/20,Florida,Marion,28.0,25.0,3
4/4/20,Florida,Marion,61.0,25.0,36
4/5/20,Florida,Marion,63.0,25.0,38
4/6/20,Florida,Marion,42.0,25.0,17
4/7/20,Florida,Marion,30.0,25.0,5
4/8/20,Florida,Marion,36.0,25.0,11
4/9/20,Florida,Marion,54.0,25.0,29
4/10/20,Florida,Marion,49.0,25.0,24
4/11/20,Florida,Marion,39.0,25.0,14
2/15/20,Florida,Martin,24.0,24.0,0
2/16/20,Florida,Martin,26.0,24.0,2
2/17/20,Florida,Martin,30.0,24.0,6
2/18/20,Florida,Martin,25.0,24.0,1
2/19/20,Florida,Martin,29.0,24.0,5
2/20/20,Florida,Martin,28.0,24.0,4
2/21/20,Florida,Martin,25.0,24.0,1
2/22/20,Florida,Martin,27.0,24.0,3
2/23/20,Florida,Martin,19.0,24.0,-5
2/24/20,Florida,Martin,20.0,24.0,-4
2/25/20,Florida,Martin,36.0,24.0,12
2/26/20,Florida,Martin,38.0,24.0,14
2/27/20,Florida,Martin,19.0,24.0,-5
2/28/20,Florida,Martin,36.0,24.0,12
2/29/20,Florida,Martin,33.0,24.0,9
3/1/20,Florida,Martin,35.0,24.0,11
3/2/20,Florida,Martin,29.0,24.0,5
3/3/20,Florida,Martin,41.0,24.0,17
3/4/20,Florida,Martin,42.0,24.0,18
3/5/20,Florida,Martin,43.0,24.0,19
3/6/20,Florida,Martin,32.0,24.0,8
3/7/20,Florida,Martin,25.0,24.0,1
3/8/20,Florida,Martin,30.0,24.0,6
3/9/20,Florida,Martin,34.0,24.0,10
3/10/20,Florida,Martin,36.0,24.0,12
3/13/20,Florida,Martin,28.0,24.0,4
3/14/20,Florida,Martin,27.0,24.0,3
3/15/20,Florida,Martin,26.0,24.0,2
3/16/20,Florida,Martin,30.0,24.0,6
3/17/20,Florida,Martin,26.0,24.0,2
3/18/20,Florida,Martin,29.0,24.0,5
3/20/20,Florida,Martin,31.0,24.0,7
3/21/20,Florida,Martin,30.0,24.0,6
3/22/20,Florida,Martin,32.0,24.0,8
3/23/20,Florida,Martin,29.0,24.0,5
3/24/20,Florida,Martin,27.0,24.0,3
3/25/20,Florida,Martin,52.0,24.0,28
3/26/20,Florida,Martin,57.0,24.0,33
3/27/20,Florida,Martin,54.0,24.0,30
3/28/20,Florida,Martin,33.0,24.0,9
3/29/20,Florida,Martin,32.0,24.0,8
3/30/20,Florida,Martin,20.0,24.0,-4
3/31/20,Florida,Martin,41.0,24.0,17
4/1/20,Florida,Martin,35.0,24.0,11
4/4/20,Florida,Martin,35.0,24.0,11
4/5/20,Florida,Martin,38.0,24.0,14
4/6/20,Florida,Martin,23.0,24.0,-1
4/7/20,Florida,Martin,22.0,24.0,-2
4/8/20,Florida,Martin,36.0,24.0,12
4/9/20,Florida,Martin,52.0,24.0,28
4/10/20,Florida,Martin,54.0,24.0,30
4/11/20,Florida,Martin,38.0,24.0,14
2/15/20,Florida,Miami-Dade,27.0,27.0,0
2/16/20,Florida,Miami-Dade,26.0,27.0,-1
2/17/20,Florida,Miami-Dade,30.5,27.0,3.5
2/18/20,Florida,Miami-Dade,29.5,27.0,2.5
2/19/20,Florida,Miami-Dade,30.0,27.0,3
2/20/20,Florida,Miami-Dade,31.0,27.0,4
2/21/20,Florida,Miami-Dade,22.5,27.0,-4.5
2/22/20,Florida,Miami-Dade,28.5,27.0,1.5
2/23/20,Florida,Miami-Dade,19.0,27.0,-8
2/24/20,Florida,Miami-Dade,22.0,27.0,-5
2/25/20,Florida,Miami-Dade,32.5,27.0,5.5
2/26/20,Florida,Miami-Dade,35.5,27.0,8.5
2/27/20,Florida,Miami-Dade,39.5,27.0,12.5
2/28/20,Florida,Miami-Dade,36.0,27.0,9
2/29/20,Florida,Miami-Dade,43.0,27.0,16
3/1/20,Florida,Miami-Dade,28.0,27.0,1
3/2/20,Florida,Miami-Dade,30.3,27.0,3.3
3/3/20,Florida,Miami-Dade,41.7,27.0,14.7
3/4/20,Florida,Miami-Dade,40.3,27.0,13.3
3/5/20,Florida,Miami-Dade,44.3,27.0,17.3
3/6/20,Florida,Miami-Dade,36.5,27.0,9.5
3/7/20,Florida,Miami-Dade,28.5,27.0,1.5
3/8/20,Florida,Miami-Dade,29.5,27.0,2.5
3/9/20,Florida,Miami-Dade,36.5,27.0,9.5
3/10/20,Florida,Miami-Dade,37.7,27.0,10.7
3/11/20,Florida,Miami-Dade,33.7,27.0,6.7
3/12/20,Florida,Miami-Dade,32.3,27.0,5.3
3/13/20,Florida,Miami-Dade,31.5,27.0,4.5
3/14/20,Florida,Miami-Dade,26.0,27.0,-1
3/15/20,Florida,Miami-Dade,26.7,27.0,-0.3
3/16/20,Florida,Miami-Dade,30.7,27.0,3.7
3/17/20,Florida,Miami-Dade,31.7,27.0,4.7
3/18/20,Florida,Miami-Dade,25.3,27.0,-1.7
3/20/20,Florida,Miami-Dade,31.0,27.0,4
3/21/20,Florida,Miami-Dade,30.3,27.0,3.3
3/22/20,Florida,Miami-Dade,26.7,27.0,-0.3
3/23/20,Florida,Miami-Dade,24.0,27.0,-3
3/24/20,Florida,Miami-Dade,26.7,27.0,-0.3
3/25/20,Florida,Miami-Dade,38.7,27.0,11.7
3/26/20,Florida,Miami-Dade,50.7,27.0,23.7
3/27/20,Florida,Miami-Dade,55.0,27.0,28
3/28/20,Florida,Miami-Dade,32.0,27.0,5
3/29/20,Florida,Miami-Dade,27.7,27.0,0.7
3/30/20,Florida,Miami-Dade,25.0,27.0,-2
3/31/20,Florida,Miami-Dade,32.3,27.0,5.3
4/1/20,Florida,Miami-Dade,43.3,27.0,16.3
4/4/20,Florida,Miami-Dade,32.7,27.0,5.7
4/5/20,Florida,Miami-Dade,28.3,27.0,1.3
4/6/20,Florida,Miami-Dade,35.3,27.0,8.3
4/7/20,Florida,Miami-Dade,27.7,27.0,0.7
4/8/20,Florida,Miami-Dade,26.7,27.0,-0.3
4/9/20,Florida,Miami-Dade,37.3,27.0,10.3
4/10/20,Florida,Miami-Dade,57.3,27.0,30.3
4/11/20,Florida,Miami-Dade,53.0,27.0,26
2/15/20,Florida,Orange,31.0,31.0,0
2/16/20,Florida,Orange,23.0,31.0,-8
2/17/20,Florida,Orange,26.0,31.0,-5
2/18/20,Florida,Orange,20.0,31.0,-11
2/19/20,Florida,Orange,24.0,31.0,-7
2/20/20,Florida,Orange,33.0,31.0,2
2/21/20,Florida,Orange,10.0,31.0,-21
2/22/20,Florida,Orange,31.0,31.0,0
2/23/20,Florida,Orange,16.0,31.0,-15
2/24/20,Florida,Orange,25.0,31.0,-6
2/26/20,Florida,Orange,23.0,31.0,-8
2/27/20,Florida,Orange,20.0,31.0,-11
2/28/20,Florida,Orange,67.0,31.0,36
2/29/20,Florida,Orange,30.0,31.0,-1
3/1/20,Florida,Orange,52.0,31.0,21
3/2/20,Florida,Orange,40.0,31.0,9
3/3/20,Florida,Orange,37.0,31.0,6
3/4/20,Florida,Orange,54.0,31.0,23
3/5/20,Florida,Orange,45.0,31.0,14
3/6/20,Florida,Orange,23.0,31.0,-8
3/7/20,Florida,Orange,18.0,31.0,-13
3/8/20,Florida,Orange,23.0,31.0,-8
3/9/20,Florida,Orange,25.0,31.0,-6
3/10/20,Florida,Orange,20.0,31.0,-11
3/11/20,Florida,Orange,28.0,31.0,-3
3/12/20,Florida,Orange,31.0,31.0,0
3/13/20,Florida,Orange,24.0,31.0,-7
3/14/20,Florida,Orange,23.0,31.0,-8
3/15/20,Florida,Orange,18.0,31.0,-13
3/16/20,Florida,Orange,20.0,31.0,-11
3/17/20,Florida,Orange,21.0,31.0,-10
3/18/20,Florida,Orange,25.0,31.0,-6
3/20/20,Florida,Orange,25.0,31.0,-6
3/21/20,Florida,Orange,27.0,31.0,-4
3/22/20,Florida,Orange,29.0,31.0,-2
3/23/20,Florida,Orange,19.0,31.0,-12
3/24/20,Florida,Orange,30.0,31.0,-1
3/25/20,Florida,Orange,40.0,31.0,9
3/26/20,Florida,Orange,50.0,31.0,19
3/27/20,Florida,Orange,45.0,31.0,14
3/28/20,Florida,Orange,40.0,31.0,9
3/29/20,Florida,Orange,31.0,31.0,0
3/30/20,Florida,Orange,24.0,31.0,-7
3/31/20,Florida,Orange,50.0,31.0,19
4/1/20,Florida,Orange,16.0,31.0,-15
4/4/20,Florida,Orange,28.0,31.0,-3
4/5/20,Florida,Orange,52.0,31.0,21
4/6/20,Florida,Orange,13.0,31.0,-18
4/7/20,Florida,Orange,13.0,31.0,-18
4/8/20,Florida,Orange,24.0,31.0,-7
4/9/20,Florida,Orange,40.0,31.0,9
4/10/20,Florida,Orange,38.0,31.0,7
4/11/20,Florida,Orange,34.0,31.0,3
2/15/20,Florida,Palm Beach,18.5,18.5,0
2/16/20,Florida,Palm Beach,11.5,18.5,-7
2/17/20,Florida,Palm Beach,16.5,18.5,-2
2/18/20,Florida,Palm Beach,18.0,18.5,-0.5
2/19/20,Florida,Palm Beach,20.0,18.5,1.5
2/20/20,Florida,Palm Beach,20.0,18.5,1.5
2/21/20,Florida,Palm Beach,10.0,18.5,-8.5
2/22/20,Florida,Palm Beach,17.5,18.5,-1
2/23/20,Florida,Palm Beach,10.5,18.5,-8
2/24/20,Florida,Palm Beach,11.0,18.5,-7.5
2/25/20,Florida,Palm Beach,22.0,18.5,3.5
2/26/20,Florida,Palm Beach,24.5,18.5,6
2/27/20,Florida,Palm Beach,20.0,18.5,1.5
2/28/20,Florida,Palm Beach,27.5,18.5,9
2/29/20,Florida,Palm Beach,25.0,18.5,6.5
3/1/20,Florida,Palm Beach,29.0,18.5,10.5
3/2/20,Florida,Palm Beach,29.5,18.5,11
3/3/20,Florida,Palm Beach,28.5,18.5,10
3/4/20,Florida,Palm Beach,35.0,18.5,16.5
3/5/20,Florida,Palm Beach,28.0,18.5,9.5
3/6/20,Florida,Palm Beach,24.5,18.5,6
3/7/20,Florida,Palm Beach,19.5,18.5,1
3/8/20,Florida,Palm Beach,30.0,18.5,11.5
3/9/20,Florida,Palm Beach,33.0,18.5,14.5
3/10/20,Florida,Palm Beach,26.0,18.5,7.5
3/11/20,Florida,Palm Beach,25.0,18.5,6.5
3/12/20,Florida,Palm Beach,22.5,18.5,4
3/13/20,Florida,Palm Beach,21.0,18.5,2.5
3/14/20,Florida,Palm Beach,20.5,18.5,2
3/15/20,Florida,Palm Beach,18.0,18.5,-0.5
3/16/20,Florida,Palm Beach,22.0,18.5,3.5
3/17/20,Florida,Palm Beach,19.5,18.5,1
3/18/20,Florida,Palm Beach,20.0,18.5,1.5
3/20/20,Florida,Palm Beach,23.5,18.5,5
3/21/20,Florida,Palm Beach,32.0,18.5,13.5
3/22/20,Florida,Palm Beach,13.0,18.5,-5.5
3/23/20,Florida,Palm Beach,23.0,18.5,4.5
3/24/20,Florida,Palm Beach,18.5,18.5,0
3/25/20,Florida,Palm Beach,36.5,18.5,18
3/26/20,Florida,Palm Beach,47.0,18.5,28.5
3/27/20,Florida,Palm Beach,48.0,18.5,29.5
